card_txn_id,card_id,merchant_id,amount,currency_code,txn_datetime,status,is_flagged
1438,449,50,2265.55,USD,2022-05-18T11:42:19,declined,0
1439,191,105,1553.55,EUR,2022-03-10T01:09:28,approved,0
1440,296,108,331.77,GBP,2023-09-23T10:02:44,approved,0
1441,288,50,63.26,AED,2024-01-15T13:48:56,approved,0
1442,19,30,2118.25,USD,2024-05-20T18:32:15,approved,0
1443,331,57,1998.28,USD,2024-04-08T15:44:50,declined,0
1444,478,18,550.74,USD,2024-04-20T15:58:36,approved,0
1445,315,3,2313.75,USD,2025-08-18T16:27:21,approved,0
1446,347,77,2425.4,USD,2024-08-22T06:36:26,approved,0
1447,87,90,1546.08,EUR,2024-10-28T15:25:01,approved,0
1448,327,42,2544.79,QAR,2025-07-28T09:36:08,approved,0
1449,234,8,788.56,QAR,2024-05-15T22:48:04,approved,0
1450,371,57,91.16,USD,2023-01-18T01:48:04,approved,0
1451,477,87,2689.15,USD,2023-01-28T18:37:11,approved,0
1452,316,11,2019.37,EUR,2025-01-03T05:31:07,approved,0
1453,166,114,2308.85,GBP,2023-04-23T14:05:29,approved,0
1454,274,55,2467.43,USD,2023-06-22T05:25:37,approved,0
1455,368,90,1774.89,EUR,2025-09-23T07:56:05,approved,0
1456,168,39,2061.89,EUR,2025-11-18T00:07:18,approved,0
1457,215,58,82.3,USD,2023-01-03T02:39:21,approved,0
1458,2,48,776.87,EUR,2022-11-29T08:14:35,declined,0
1459,143,85,2359.48,QAR,2025-11-29T04:50:55,approved,0
1460,39,60,2174.59,USD,2024-08-23T16:55:59,approved,0
1461,489,83,814.7,USD,2022-08-22T10:56:41,approved,0
1462,389,116,2763.57,USD,2025-08-25T08:56:49,approved,0
1463,73,116,2550.06,USD,2023-11-04T00:12:28,approved,0
1464,28,120,1798.03,USD,2025-07-15T09:02:28,approved,0
1465,263,81,1619.18,USD,2022-05-15T14:10:25,approved,0
1466,485,54,1651.7,EUR,2023-08-30T09:53:33,approved,0
1467,339,109,59.68,USD,2024-11-05T21:37:21,declined,0
1468,332,60,1894.77,USD,2024-05-08T17:00:27,declined,0
1469,369,77,2653.91,USD,2022-08-14T05:51:30,approved,0
1470,286,5,1592.09,QAR,2023-05-07T19:07:29,approved,0
1471,90,119,1265.0,EUR,2023-06-26T08:17:13,approved,0
1472,323,84,553.27,USD,2024-12-04T21:52:56,approved,1
1473,92,2,2207.88,USD,2025-09-17T21:09:19,approved,0
1474,111,53,1790.82,EUR,2022-11-16T07:29:23,approved,0
1475,466,35,1710.49,USD,2025-12-13T01:15:39,approved,0
1476,1,17,2755.04,USD,2024-02-08T10:08:54,approved,0
1477,22,46,1065.87,EUR,2024-05-20T08:32:48,approved,0
1478,226,102,1102.92,QAR,2025-10-23T00:15:55,approved,0
1479,431,113,2696.79,USD,2022-09-01T11:55:45,approved,0
1480,128,67,1109.58,QAR,2024-03-30T13:09:12,reversed,0
1481,20,49,1210.89,USD,2025-07-03T16:26:18,approved,0
1482,298,40,1701.71,USD,2025-09-27T05:08:47,approved,0
1483,310,68,1162.08,USD,2024-04-21T18:39:08,approved,0
1484,38,59,2845.99,EUR,2024-04-15T05:12:57,approved,0
1485,303,117,2669.28,EUR,2022-11-13T18:58:47,approved,0
1486,281,32,647.58,GBP,2024-09-04T12:35:32,approved,0
1487,313,24,1117.76,GBP,2022-01-26T09:07:15,approved,0
1488,268,111,2422.82,QAR,2023-05-21T03:20:12,approved,0
1489,500,98,1799.27,USD,2022-09-16T12:00:01,approved,0
1490,153,7,1957.81,EUR,2024-08-13T12:09:53,approved,0
1491,35,102,916.27,EUR,2023-04-10T01:55:18,approved,0
1492,112,39,356.39,USD,2025-03-23T15:20:09,declined,0
1493,241,17,101.45,EUR,2024-06-09T20:20:53,approved,0
1494,381,101,2002.05,EUR,2023-08-31T00:21:39,reversed,0
1495,29,67,549.59,USD,2023-04-21T00:36:59,approved,0
1496,312,103,308.71,QAR,2025-02-18T19:25:08,declined,0
1497,424,100,1636.51,AED,2022-03-11T20:54:23,approved,0
1498,3,11,1422.63,USD,2025-07-10T00:28:39,approved,0
1499,270,56,1716.47,AED,2022-11-10T20:58:46,approved,0
1500,435,109,22.17,USD,2023-09-22T15:16:07,approved,0
1501,494,10,1970.63,USD,2025-06-21T10:54:25,approved,0
1502,251,64,590.95,USD,2024-10-13T11:03:14,approved,0
1503,391,85,539.66,USD,2025-11-24T10:53:39,approved,0
1504,370,10,1773.18,USD,2023-02-01T06:29:02,approved,0
1505,415,38,2555.65,USD,2024-07-07T09:35:38,approved,0
1506,221,4,1332.91,AED,2024-05-01T04:49:14,approved,0
1507,496,114,17.4,QAR,2024-04-26T10:04:49,approved,0
1508,242,81,104.28,QAR,2025-02-15T11:05:30,approved,0
1509,86,111,1615.56,USD,2023-07-03T11:24:12,reversed,0
1510,417,10,1675.92,USD,2022-01-03T11:22:34,approved,0
1511,414,13,964.24,QAR,2023-06-18T08:45:51,approved,0
1512,128,78,1999.88,QAR,2022-04-07T20:31:52,approved,0
1513,6,76,739.0,QAR,2022-01-26T22:19:20,declined,0
1514,142,3,2983.39,USD,2025-12-28T17:09:11,approved,0
1515,349,27,1766.52,USD,2022-11-25T23:46:02,approved,0
1516,421,70,1664.94,EUR,2023-07-25T20:44:47,approved,0
1517,277,2,456.35,USD,2025-05-30T22:21:05,reversed,0
1518,355,56,2128.46,USD,2023-02-22T23:15:21,approved,0
1519,29,120,571.24,AED,2023-09-07T08:54:01,approved,0
1520,28,98,2306.33,USD,2022-03-29T16:46:38,approved,0
1521,22,77,506.23,AED,2022-08-29T19:44:39,approved,0
1522,422,89,1888.35,AED,2023-04-01T02:05:12,approved,0
1523,416,50,1136.96,USD,2025-01-05T08:35:21,approved,0
1524,410,52,724.42,EUR,2022-08-17T19:41:25,approved,0
1525,409,88,2017.36,USD,2022-02-07T10:14:38,declined,0
1526,244,62,2856.01,USD,2023-07-25T09:30:46,approved,0
1527,443,69,2037.33,EUR,2022-10-09T20:57:12,approved,0
1528,149,50,2238.2,QAR,2025-03-18T10:46:15,approved,0
1529,406,63,2412.11,AED,2022-09-28T13:11:15,approved,0
1530,193,119,10.32,USD,2022-01-28T04:47:24,approved,0
1531,9,17,1123.16,QAR,2024-07-07T00:13:58,approved,0
1532,170,119,2438.18,USD,2022-03-27T12:25:15,approved,1
1533,23,17,2193.34,QAR,2022-06-29T20:40:27,approved,1
1534,280,76,363.81,QAR,2025-04-16T01:37:07,reversed,0
1535,380,31,1918.01,USD,2022-10-05T00:38:16,approved,0
1536,393,59,2271.41,EUR,2025-11-26T19:23:14,approved,0
1537,423,24,2907.59,USD,2025-06-30T22:34:27,approved,0
1538,238,45,2751.86,QAR,2023-08-28T21:20:16,approved,0
1539,303,18,133.45,USD,2025-02-14T19:18:44,approved,0
1540,264,12,374.82,USD,2025-02-23T03:45:35,approved,0
1541,180,68,635.66,QAR,2023-08-03T10:25:25,approved,0
1542,407,88,1114.24,USD,2025-06-16T15:03:20,approved,0
1543,121,104,1226.35,QAR,2022-10-13T09:34:27,approved,1
1544,230,111,1921.76,GBP,2024-04-11T00:08:12,approved,0
1545,188,65,1096.77,USD,2023-02-12T21:00:04,approved,0
1546,326,12,1270.64,QAR,2023-10-10T13:03:22,approved,0
1547,192,17,539.37,USD,2023-03-05T07:37:20,approved,0
1548,29,91,1127.38,USD,2024-01-19T06:06:43,approved,0
1549,470,60,1751.41,USD,2024-07-31T03:36:59,approved,0
1550,478,68,1912.4,USD,2024-06-09T23:59:19,approved,0
1551,110,55,991.63,QAR,2025-02-08T07:12:56,approved,0
1552,136,81,2012.32,USD,2025-01-25T00:23:43,approved,0
1553,497,32,2981.47,EUR,2024-08-28T23:05:34,approved,0
1554,413,83,302.58,USD,2022-02-22T19:23:27,approved,0
1555,436,105,432.68,GBP,2025-12-01T15:13:50,approved,0
1556,441,52,868.71,USD,2025-02-22T04:20:15,approved,0
1557,479,103,2687.52,USD,2025-06-18T18:41:11,approved,0
1558,471,31,1866.6,GBP,2023-04-04T23:34:55,approved,0
1559,70,31,2058.66,USD,2022-07-12T08:44:00,approved,0
1560,117,98,2395.53,USD,2023-08-24T04:13:19,approved,0
1561,303,68,449.75,EUR,2025-10-09T15:21:52,approved,0
1562,432,35,2070.75,USD,2024-03-07T01:58:59,approved,0
1563,354,78,1867.76,USD,2023-03-29T03:01:00,approved,0
1564,146,32,641.91,USD,2024-06-04T20:46:49,approved,0
1565,231,60,1401.65,USD,2022-06-04T13:56:46,approved,0
1566,489,51,1206.62,USD,2024-09-06T00:59:51,approved,0
1567,186,7,715.64,GBP,2023-11-18T19:20:10,approved,0
1568,70,81,864.42,GBP,2022-03-18T20:30:50,approved,0
1569,68,115,1489.18,USD,2025-08-20T13:30:50,approved,0
1570,220,59,1261.9,USD,2022-01-05T13:53:10,approved,0
1571,362,52,574.35,USD,2024-01-01T20:54:50,approved,0
1572,490,102,788.59,USD,2022-05-26T09:36:28,approved,0
1573,331,76,628.18,USD,2023-03-22T18:44:49,approved,0
1574,295,108,1625.97,USD,2025-05-10T02:16:38,declined,0
1575,18,76,2220.8,QAR,2023-10-05T00:55:18,approved,0
1576,107,19,2470.99,GBP,2024-06-12T09:13:08,approved,0
1577,303,33,2679.78,USD,2022-07-26T05:45:35,approved,0
1578,274,104,1953.45,EUR,2022-08-02T10:39:18,approved,0
1579,129,3,14.24,USD,2025-11-03T14:27:47,approved,0
1580,84,18,2729.04,QAR,2024-12-23T22:58:19,declined,0
1581,424,114,2787.57,USD,2024-03-25T22:29:47,approved,0
1582,434,66,2323.51,USD,2022-09-21T06:28:33,approved,0
1583,30,43,1972.48,AED,2023-08-18T02:24:33,approved,0
1584,375,26,2094.33,USD,2025-08-08T11:25:19,approved,0
1585,307,69,2917.45,AED,2024-03-12T00:48:43,approved,0
1586,228,80,809.48,GBP,2024-03-03T06:56:43,approved,0
1587,439,80,2574.52,USD,2023-02-17T12:51:07,approved,0
1588,294,113,423.85,USD,2024-03-31T04:00:06,approved,0
1589,164,94,1349.96,USD,2023-07-23T10:31:42,declined,0
1590,166,42,2255.32,USD,2024-10-07T11:06:11,approved,0
1591,3,1,158.8,USD,2023-11-23T16:50:51,approved,0
1592,68,38,2050.51,USD,2024-04-29T12:22:16,approved,0
1593,457,33,2585.0,USD,2024-11-15T18:39:30,declined,1
1594,411,109,2499.9,USD,2024-04-12T17:27:01,approved,0
1595,163,106,1410.92,USD,2022-05-11T14:01:15,approved,0
1596,319,39,2430.05,USD,2023-03-11T16:41:26,approved,0
1597,356,43,2194.5,USD,2024-12-31T07:01:38,approved,0
1598,36,28,808.81,EUR,2025-04-10T13:40:04,approved,0
1599,249,112,2534.21,QAR,2025-03-25T15:08:53,approved,0
1600,285,35,330.33,USD,2025-06-02T08:33:00,approved,0
1601,238,27,1063.1,GBP,2025-11-16T15:19:32,reversed,1
1602,165,64,1921.38,AED,2025-03-19T08:43:01,declined,0
1603,322,98,1646.42,USD,2024-06-04T00:10:45,approved,0
1604,334,112,2426.61,USD,2023-04-23T02:22:58,approved,0
1605,72,43,1562.71,EUR,2022-02-05T14:12:54,approved,0
1606,50,73,2232.82,EUR,2024-08-22T09:34:27,approved,0
1607,490,15,1969.61,USD,2024-05-21T23:17:58,approved,0
1608,104,1,1503.58,GBP,2022-09-22T19:20:50,approved,0
1609,357,66,2418.33,USD,2025-03-14T13:10:15,approved,0
1610,498,115,1289.23,GBP,2024-01-09T23:35:24,approved,0
1611,85,59,1261.13,USD,2024-11-23T06:06:54,reversed,0
1612,2,50,1209.76,QAR,2023-03-14T21:41:58,approved,0
1613,416,68,2770.12,GBP,2022-07-04T14:34:32,approved,0
1614,454,49,2470.34,QAR,2025-02-27T09:26:39,approved,0
1615,478,54,2783.7,USD,2024-07-31T23:09:14,approved,0
1616,320,65,2837.63,USD,2022-11-07T05:14:30,approved,0
1617,19,91,2438.03,GBP,2024-05-27T10:52:17,approved,0
1618,322,82,1345.17,EUR,2025-02-04T08:51:29,reversed,0
1619,361,34,213.66,GBP,2024-05-11T15:20:20,approved,0
1620,420,113,2594.95,USD,2025-11-04T01:53:28,approved,0
1621,34,46,1750.39,USD,2025-05-18T01:35:37,approved,0
1622,312,98,2137.2,USD,2024-04-09T17:13:32,approved,0
1623,211,27,1576.32,QAR,2022-02-04T21:30:25,approved,0
1624,205,88,328.11,USD,2025-07-17T21:38:01,approved,0
1625,46,71,2635.72,USD,2022-11-13T18:41:50,approved,0
1626,434,84,2352.85,USD,2022-10-02T00:41:52,approved,0
1627,199,92,2281.75,AED,2022-03-17T03:03:29,approved,0
1628,400,19,1769.26,USD,2025-02-07T19:57:14,approved,0
1629,262,85,2789.23,USD,2023-09-15T19:57:29,declined,0
1630,162,6,1263.33,USD,2024-11-12T19:26:55,approved,0
1631,116,25,1016.28,EUR,2022-01-28T15:28:15,approved,0
1632,431,104,1975.28,QAR,2022-07-25T10:21:21,approved,0
1633,394,41,1321.05,QAR,2024-01-03T04:41:05,approved,0
1634,346,113,2217.97,USD,2025-12-26T08:16:02,approved,0
1635,276,27,315.8,USD,2022-05-11T09:56:30,declined,0
1636,360,14,2258.12,QAR,2025-08-20T10:54:03,approved,0
1637,228,15,974.25,GBP,2024-12-29T19:04:47,approved,0
1638,450,112,1352.1,USD,2022-04-20T04:14:40,reversed,0
1639,322,35,1072.77,USD,2023-06-24T13:30:36,approved,1
1640,390,30,2458.57,USD,2024-05-25T09:52:01,approved,0
1641,69,79,959.26,USD,2024-10-18T16:42:13,approved,0
1642,484,64,1099.42,GBP,2022-11-25T19:58:45,approved,0
1643,120,14,1528.11,AED,2023-03-03T22:02:08,approved,0
1644,287,48,2765.46,EUR,2025-08-08T05:52:14,approved,0
1645,193,110,2978.01,USD,2025-01-31T11:40:47,approved,0
1646,222,103,1168.41,QAR,2023-03-01T09:18:50,approved,0
1647,131,50,531.7,USD,2025-07-18T18:22:34,approved,0
1648,322,63,804.67,QAR,2025-06-02T03:27:04,approved,0
1649,486,21,2692.88,USD,2025-09-22T03:25:36,approved,0
1650,483,37,2673.94,USD,2023-09-07T08:42:30,approved,0
1651,362,76,766.93,EUR,2025-11-22T15:51:28,approved,0
1652,66,76,2431.47,QAR,2025-01-02T12:18:42,approved,0
1653,104,99,2802.84,QAR,2024-05-19T20:22:59,approved,0
1654,331,75,1154.64,QAR,2022-08-27T17:57:12,approved,0
1655,64,77,2239.27,AED,2024-04-27T13:04:00,approved,0
1656,202,118,723.05,USD,2022-03-07T04:50:54,approved,0
1657,358,29,807.46,EUR,2022-03-23T02:57:13,approved,0
1658,284,29,2673.53,USD,2025-06-18T23:01:06,approved,0
1659,37,42,450.86,USD,2024-04-06T03:17:18,approved,0
1660,126,100,2575.32,USD,2023-09-15T12:58:23,approved,0
1661,445,104,1131.93,USD,2025-01-30T12:15:31,approved,0
1662,35,73,1754.5,GBP,2025-08-09T12:57:39,approved,0
1663,389,21,1918.8,USD,2024-06-17T12:54:56,approved,0
1664,312,6,80.92,QAR,2025-01-26T10:00:11,approved,0
1665,33,94,2166.58,USD,2023-07-10T09:59:43,approved,0
1666,247,19,543.34,QAR,2023-04-14T18:00:19,approved,0
1667,120,9,759.57,USD,2024-02-14T23:47:44,approved,0
1668,150,75,2488.72,USD,2022-07-10T03:16:44,approved,0
1669,265,60,1769.76,USD,2022-05-11T04:55:44,approved,1
1670,165,37,733.09,USD,2024-06-10T13:06:32,approved,0
1671,412,48,1507.14,USD,2025-11-27T17:30:15,approved,0
1672,44,42,278.11,USD,2023-04-14T13:30:34,approved,0
1673,484,103,46.32,GBP,2022-06-08T17:29:06,approved,0
1674,324,68,961.61,USD,2023-11-09T14:53:03,approved,0
1675,429,1,430.08,USD,2025-03-30T21:12:15,declined,0
1676,191,34,539.26,GBP,2022-01-26T12:02:03,approved,0
1677,491,65,1296.35,USD,2025-08-18T22:21:58,approved,0
1678,469,107,416.04,USD,2022-07-15T03:18:50,approved,0
1679,246,5,311.08,USD,2023-10-17T23:37:36,approved,0
1680,441,52,1274.4,USD,2024-11-29T04:08:08,approved,0
1681,17,41,697.86,AED,2022-09-25T05:42:11,approved,0
1682,336,4,288.63,EUR,2025-06-11T01:54:04,approved,0
1683,274,40,628.81,EUR,2023-01-30T07:41:11,approved,0
1684,490,15,2390.23,USD,2025-05-09T08:21:53,approved,0
1685,171,17,651.3,USD,2024-03-29T09:49:51,approved,0
1686,407,1,521.44,EUR,2024-05-30T13:12:17,approved,0
1687,415,75,2852.37,USD,2024-07-18T20:42:30,approved,0
1688,125,36,1986.29,EUR,2025-07-04T11:11:39,approved,0
1689,208,107,2323.64,USD,2022-12-30T12:25:23,approved,0
1690,34,35,1464.8,QAR,2022-11-19T11:50:15,approved,0
1691,318,118,1250.83,USD,2023-06-30T15:50:23,approved,0
1692,298,90,1113.87,USD,2024-06-23T08:59:48,approved,0
1693,342,30,1015.52,EUR,2025-12-02T22:44:59,approved,0
1694,451,99,1730.61,QAR,2023-05-27T04:18:12,approved,0
1695,199,64,2771.49,USD,2022-07-31T10:30:05,approved,0
1696,331,90,2802.17,AED,2025-07-04T17:59:14,approved,0
1697,338,37,1233.65,USD,2024-05-28T07:42:36,approved,0
1698,202,94,1616.12,USD,2024-08-21T18:40:15,approved,0
1699,389,70,2362.41,USD,2022-07-16T11:55:14,approved,0
1700,52,51,2691.02,USD,2023-02-07T22:29:05,approved,1
1701,413,27,1423.0,USD,2024-08-23T22:10:49,approved,1
1702,49,36,1609.84,USD,2024-09-14T17:57:45,approved,0
1703,198,94,826.75,USD,2022-09-27T03:18:25,approved,0
1704,153,101,2320.24,USD,2023-10-25T20:17:53,approved,0
1705,426,82,495.01,QAR,2023-08-31T11:48:25,approved,0
1706,307,14,1381.11,GBP,2025-04-13T18:40:57,approved,0
1707,421,74,788.27,QAR,2022-06-13T21:07:11,approved,0
1708,197,92,877.81,USD,2025-06-24T13:28:43,approved,0
1709,282,29,656.92,USD,2022-08-16T01:06:24,approved,0
1710,396,74,84.56,USD,2023-05-21T18:38:17,approved,0
1711,387,11,585.67,USD,2023-07-11T06:30:58,approved,0
1712,337,103,616.95,EUR,2024-12-28T03:18:02,approved,0
1713,354,34,267.66,USD,2022-05-26T13:31:38,approved,0
1714,129,117,1634.12,USD,2022-01-22T09:37:41,approved,0
1715,43,99,76.7,QAR,2025-09-05T05:57:58,approved,0
1716,426,113,1252.85,USD,2022-09-01T12:58:34,reversed,0
1717,38,113,1863.29,USD,2023-08-21T04:07:54,approved,0
1718,459,96,2803.74,USD,2023-06-19T04:03:13,approved,0
1719,32,90,1435.21,AED,2022-07-16T15:53:59,approved,0
1720,279,49,178.16,USD,2024-09-11T03:54:44,declined,0
1721,60,27,2630.96,GBP,2022-07-20T18:43:19,declined,0
1722,70,39,2718.82,EUR,2022-01-09T05:59:33,approved,0
1723,149,12,359.45,QAR,2024-07-29T20:19:20,approved,0
1724,357,10,2318.28,EUR,2024-06-12T15:54:32,approved,0
1725,441,55,564.19,USD,2025-02-08T02:02:58,approved,0
1726,497,15,1973.55,USD,2025-03-28T09:10:15,approved,0
1727,146,113,145.56,GBP,2022-06-18T10:13:21,approved,0
1728,222,85,558.27,USD,2025-01-27T08:52:22,approved,0
1729,90,97,1968.65,GBP,2022-06-03T00:08:40,approved,0
1730,415,9,2802.84,USD,2025-01-16T19:45:39,approved,0
1731,466,46,1278.9,EUR,2024-11-03T18:38:14,reversed,0
1732,55,76,2971.25,GBP,2023-11-29T13:28:22,declined,0
1733,107,47,1093.46,USD,2022-10-26T05:28:40,approved,0
1734,200,52,401.54,EUR,2024-04-09T11:01:16,approved,1
1735,12,85,130.41,USD,2025-09-01T08:07:53,approved,0
1736,194,66,1945.55,AED,2023-01-04T08:02:50,approved,0
1737,414,14,2631.09,USD,2025-07-30T13:26:34,approved,0
1738,498,103,2279.57,USD,2025-01-03T04:00:30,approved,0
1739,369,15,366.9,QAR,2025-09-12T05:08:14,approved,0
1740,90,72,466.76,USD,2023-07-23T15:20:55,approved,0
1741,311,76,1787.3,USD,2023-07-13T02:02:46,approved,0
1742,310,103,349.23,USD,2022-07-28T22:07:59,approved,0
1743,423,110,2837.19,USD,2023-10-15T14:59:09,approved,0
1744,304,17,2770.76,USD,2024-06-13T09:07:40,approved,0
1745,490,63,1670.46,USD,2024-08-09T16:15:01,approved,0
1746,436,10,73.14,USD,2025-06-27T09:58:55,approved,0
1747,155,10,1840.57,QAR,2022-09-16T16:48:58,approved,0
1748,148,61,1667.9,GBP,2023-08-13T23:56:40,approved,0
1749,44,83,1530.8,EUR,2025-06-03T07:01:24,approved,0
1750,468,72,1928.14,AED,2025-10-11T07:29:35,approved,0
1751,75,13,667.31,EUR,2024-06-29T08:59:58,declined,0
1752,207,77,1727.98,USD,2023-11-11T17:20:22,declined,0
1753,304,74,919.57,GBP,2025-01-20T08:11:36,declined,1
1754,215,78,2894.32,EUR,2022-04-11T22:19:22,declined,0
1755,411,70,1288.59,USD,2022-04-10T12:21:26,approved,0
1756,388,35,1115.02,QAR,2022-06-19T12:20:09,approved,0
1757,115,54,1992.32,USD,2025-04-18T17:03:08,approved,0
1758,263,36,584.96,GBP,2025-06-15T19:10:40,approved,0
1759,138,39,1380.58,QAR,2023-01-05T10:51:56,approved,0
1760,346,24,722.68,USD,2023-05-29T05:13:19,approved,0
1761,141,11,1364.2,USD,2022-08-15T23:21:21,approved,0
1762,308,14,984.23,USD,2024-07-28T09:54:37,declined,0
1763,428,64,1690.17,USD,2022-11-29T08:10:23,approved,0
1764,391,28,666.43,USD,2023-11-24T21:38:18,approved,0
1765,435,11,967.83,USD,2022-10-13T16:24:14,approved,1
1766,425,18,1816.09,USD,2025-11-14T19:38:05,approved,0
1767,152,21,1801.52,QAR,2022-02-24T09:05:26,approved,0
1768,91,116,359.43,EUR,2025-04-24T05:57:25,approved,0
1769,440,107,16.85,USD,2022-09-16T11:48:02,reversed,0
1770,119,76,472.36,USD,2024-12-24T11:00:11,approved,0
1771,344,75,148.15,EUR,2025-08-09T07:13:23,approved,0
1772,250,11,1811.9,USD,2025-08-16T00:11:45,approved,0
1773,51,49,440.38,QAR,2024-02-11T22:45:43,approved,0
1774,264,95,1106.66,AED,2023-09-26T00:46:28,approved,0
1775,461,19,682.26,USD,2023-12-06T23:51:13,approved,0
1776,493,50,1953.37,USD,2024-12-30T02:18:21,approved,0
1777,148,108,736.7,USD,2022-08-31T19:18:48,approved,0
1778,359,117,315.02,USD,2024-07-13T15:27:26,approved,0
1779,177,23,1977.18,EUR,2024-05-06T02:08:01,approved,0
1780,45,106,2101.48,USD,2025-01-26T01:26:42,approved,0
1781,31,20,397.87,USD,2022-08-22T12:30:40,approved,0
1782,13,50,1888.34,USD,2024-05-25T06:21:15,approved,0
1783,249,16,1618.37,EUR,2022-05-27T04:24:52,approved,0
1784,332,66,1104.17,USD,2024-10-16T02:05:18,approved,0
1785,99,3,122.05,QAR,2023-05-17T14:53:21,approved,0
1786,386,69,1694.67,EUR,2023-05-14T22:44:04,approved,0
1787,177,77,1976.8,USD,2024-02-18T12:39:13,approved,0
1788,494,69,2141.39,USD,2025-09-11T17:12:51,approved,0
1789,292,10,2647.39,USD,2023-03-07T16:08:02,approved,0
1790,342,112,92.94,USD,2023-12-25T05:44:27,approved,0
1791,228,111,2379.46,USD,2024-01-26T02:51:09,approved,0
1792,162,45,663.38,QAR,2023-05-25T15:53:23,approved,0
1793,385,50,1841.56,AED,2023-06-17T16:28:32,approved,0
1794,85,36,2442.81,EUR,2025-12-21T11:53:07,approved,0
1795,71,41,19.43,USD,2022-09-23T18:26:20,approved,0
1796,440,15,430.7,EUR,2024-05-13T04:48:28,approved,0
1797,92,77,2834.08,GBP,2025-12-09T00:39:28,approved,0
1798,351,113,809.33,USD,2022-09-26T18:07:19,approved,0
1799,191,116,15.1,USD,2023-02-06T09:57:31,approved,0
1800,354,120,2564.1,EUR,2025-12-02T00:18:58,approved,0
1801,291,60,2574.19,USD,2022-08-27T16:18:44,approved,0
1802,105,30,1949.89,USD,2022-07-11T09:28:35,approved,0
1803,486,19,2322.97,USD,2025-08-14T23:56:09,approved,0
1804,358,91,810.64,USD,2024-03-19T15:25:49,approved,1
1805,101,53,1891.16,EUR,2024-12-01T13:12:00,approved,0
1806,453,102,2476.67,USD,2022-04-11T23:43:33,approved,0
1807,65,50,2451.69,GBP,2025-01-17T06:13:48,approved,0
1808,346,74,1144.31,QAR,2024-11-09T05:44:34,approved,0
1809,379,82,259.21,USD,2022-01-18T10:40:43,approved,0
1810,457,56,2630.37,EUR,2022-02-19T17:23:58,approved,0
1811,427,7,342.95,USD,2023-06-20T19:23:48,approved,0
1812,477,28,1123.85,QAR,2022-01-02T02:06:57,approved,0
1813,244,45,2361.68,USD,2025-11-16T22:41:03,approved,0
1814,488,68,2201.78,EUR,2022-03-15T09:16:40,approved,0
1815,140,31,193.5,USD,2024-11-08T10:04:43,approved,0
1816,268,82,1964.28,USD,2025-08-15T06:30:19,approved,0
1817,26,26,128.1,EUR,2022-07-31T12:33:59,approved,0
1818,57,63,2522.7,USD,2023-06-22T01:05:59,approved,0
1819,237,102,2735.87,USD,2025-05-26T16:44:35,approved,0
1820,360,14,1308.92,USD,2024-11-22T12:27:51,approved,0
1821,44,73,1714.72,QAR,2024-02-29T14:22:37,approved,0
1822,340,26,481.17,USD,2022-03-27T23:20:55,approved,0
1823,275,27,1126.02,USD,2025-08-11T17:04:37,approved,0
1824,362,20,1637.21,USD,2023-05-06T07:37:41,approved,0
1825,84,37,479.35,USD,2022-10-18T03:29:57,approved,0
1826,287,6,201.47,USD,2023-07-03T13:27:35,approved,0
1827,3,105,2625.17,USD,2022-11-07T16:21:13,approved,0
1828,92,62,2262.34,USD,2025-02-21T20:14:16,approved,0
1829,416,95,2130.94,USD,2022-09-15T16:23:19,approved,0
1830,3,103,1634.02,QAR,2022-01-16T17:58:36,declined,0
1831,370,108,25.9,USD,2023-04-04T17:55:45,approved,0
1832,407,61,1408.49,QAR,2022-08-26T03:56:48,approved,0
1833,66,89,2198.0,EUR,2024-03-09T06:00:49,approved,1
1834,465,11,440.99,USD,2022-10-17T22:54:17,approved,0
1835,149,63,651.39,EUR,2022-04-17T11:47:42,approved,0
1836,340,58,2956.4,USD,2025-06-21T22:57:27,declined,0
1837,299,81,1425.26,USD,2025-12-24T19:27:22,approved,0
1838,234,53,889.39,EUR,2025-10-27T12:33:54,approved,0
1839,137,3,54.36,GBP,2022-11-08T05:59:52,approved,0
1840,346,49,2047.09,USD,2024-07-28T19:12:44,approved,0
1841,297,10,2281.2,USD,2025-07-01T22:00:29,approved,0
1842,245,86,731.25,USD,2022-08-22T10:31:50,approved,0
1843,465,43,113.35,GBP,2022-03-31T02:25:45,approved,0
