payment_id,loan_id,due_date,paid_date,amount_due,amount_paid,principal_component,interest_component,late_fee,status
1691,133,2021-11-03,2021-11-03,558.77,558.77,252.48,306.29,0.0,on_time
1692,133,2021-12-03,2021-12-15,558.77,558.77,394.41,164.36,41.3,late
1693,133,2022-01-02,2022-01-02,558.77,558.77,380.89,177.88,0.0,on_time
1694,133,2022-02-01,2022-02-01,558.77,558.77,397.45,161.32,0.0,paid
1695,133,2022-03-03,2022-03-03,558.77,558.77,296.84,261.93,0.0,paid
1696,133,2022-04-02,2022-04-02,558.77,558.77,276.78,281.99,0.0,on_time
1697,133,2022-05-02,2022-05-02,558.77,558.77,420.73,138.04,0.0,on_time
1698,133,2022-06-01,2022-06-04,558.77,558.77,423.58,135.19,59.77,late
1699,133,2022-07-01,2022-07-01,558.77,558.77,401.44,157.33,0.0,paid
1700,133,2022-07-31,2022-07-31,558.77,558.77,300.87,257.9,0.0,on_time
1701,133,2022-08-30,2022-09-06,558.77,558.77,383.35,175.42,27.83,late
1702,133,2022-09-29,2022-10-16,558.77,558.77,398.88,159.89,45.68,late
1703,133,2022-10-29,2022-10-29,558.77,558.77,277.48,281.29,0.0,paid
1704,134,2019-02-13,2019-02-13,210.81,210.81,163.03,47.78,0.0,on_time
1705,134,2019-03-15,2019-03-15,210.81,210.81,101.92,108.89,0.0,on_time
1706,134,2019-04-14,2019-04-14,210.81,210.81,136.88,73.93,0.0,on_time
1707,134,2019-05-14,2019-05-14,210.81,210.81,142.85,67.96,0.0,paid
1708,134,2019-06-13,2019-06-13,210.81,210.81,152.18,58.63,0.0,paid
1709,134,2019-07-13,2019-07-13,210.81,210.81,161.95,48.86,0.0,paid
1710,134,2019-08-12,2019-08-26,210.81,210.81,116.95,93.86,43.8,late
1711,134,2019-09-11,2019-09-11,210.81,210.81,90.54,120.27,0.0,paid
1712,134,2019-10-11,2019-10-11,210.81,210.81,135.49,75.32,0.0,paid
1713,134,2019-11-10,2019-11-10,210.81,210.81,117.25,93.56,0.0,paid
1714,135,2019-07-03,2019-07-10,1174.6,1174.6,907.43,267.17,42.38,late
1715,135,2019-08-02,2019-08-02,1174.6,1174.6,620.54,554.06,0.0,paid
1716,135,2019-09-01,2019-09-01,1174.6,1174.6,835.96,338.64,0.0,on_time
1717,135,2019-10-01,2019-10-01,1174.6,1174.6,797.75,376.85,0.0,on_time
1718,135,2019-10-31,,1174.6,,,,44.23,missed
1719,135,2019-11-30,2019-11-30,1174.6,1174.6,866.69,307.91,0.0,paid
1720,135,2019-12-30,2020-01-11,1174.6,1174.6,527.92,646.68,26.28,late
1721,135,2020-01-29,2020-01-29,1174.6,1174.6,473.7,700.9,0.0,paid
1722,135,2020-02-28,2020-02-28,1174.6,1174.6,588.33,586.27,0.0,paid
1723,135,2020-03-29,2020-03-29,1174.6,1174.6,598.6,576.0,0.0,paid
1724,135,2020-04-28,2020-05-09,1174.6,1174.6,843.03,331.57,36.33,late
1725,136,2021-05-07,2021-05-07,649.44,649.44,468.63,180.81,0.0,paid
1726,136,2021-06-06,2021-06-06,649.44,649.44,377.4,272.04,0.0,on_time
1727,136,2021-07-06,2021-07-06,649.44,649.44,484.66,164.78,0.0,on_time
1728,136,2021-08-05,2021-08-05,649.44,649.44,445.37,204.07,0.0,paid
1729,136,2021-09-04,2021-09-22,649.44,649.44,463.51,185.93,38.08,late
1730,136,2021-10-04,2021-10-04,649.44,649.44,284.86,364.58,0.0,on_time
1731,137,2016-07-04,2016-07-04,517.98,517.98,249.34,268.64,0.0,paid
1732,137,2016-08-03,2016-08-03,517.98,517.98,368.75,149.23,0.0,on_time
1733,137,2016-09-02,2016-09-12,517.98,517.98,302.48,215.5,53.26,late
1734,137,2016-10-02,2016-10-18,517.98,517.98,360.91,157.07,62.14,late
1735,137,2016-11-01,2016-11-04,517.98,517.98,359.48,158.5,74.5,late
1736,137,2016-12-01,2016-12-01,517.98,517.98,347.6,170.38,0.0,paid
1737,138,2023-09-09,2023-09-11,1792.81,1792.81,902.81,890.0,22.03,late
1738,138,2023-10-09,2023-10-09,1792.81,1792.81,1077.18,715.63,0.0,paid
1739,138,2023-11-08,2023-11-08,1792.81,1792.81,865.18,927.63,0.0,paid
1740,138,2023-12-08,2023-12-08,1792.81,1792.81,871.21,921.6,0.0,on_time
1741,138,2024-01-07,2024-01-07,1792.81,1792.81,788.87,1003.94,0.0,on_time
1742,138,2024-02-06,2024-02-06,1792.81,1792.81,1191.48,601.33,0.0,paid
1743,138,2024-03-07,2024-03-07,1792.81,1792.81,861.78,931.03,0.0,on_time
1744,138,2024-04-06,2024-04-16,1792.81,1792.81,906.42,886.39,67.67,late
1745,138,2024-05-06,2024-05-23,1792.81,1792.81,971.57,821.24,71.28,late
1746,138,2024-06-05,2024-06-05,1792.81,1792.81,1209.72,583.09,0.0,paid
1747,138,2024-07-05,,1792.81,,,,24.63,missed
1748,138,2024-08-04,2024-08-04,1792.81,1792.81,1302.49,490.32,0.0,on_time
1749,138,2024-09-03,2024-09-03,1792.81,1792.81,1341.17,451.64,0.0,on_time
1750,138,2024-10-03,2024-10-03,1792.81,1792.81,1313.79,479.02,0.0,paid
1751,138,2024-11-02,2024-11-02,1792.81,1792.81,1308.61,484.2,0.0,paid
1752,138,2024-12-02,2024-12-02,1792.81,1792.81,863.71,929.1,0.0,paid
1753,138,2025-01-01,2025-01-01,1792.81,1792.81,1011.74,781.07,0.0,paid
1754,138,2025-01-31,2025-01-31,1792.81,1792.81,1128.11,664.7,0.0,on_time
1755,138,2025-03-02,2025-03-02,1792.81,1792.81,1393.85,398.96,0.0,paid
1756,139,2017-04-07,2017-04-16,463.92,463.92,347.23,116.69,45.98,late
1757,139,2017-05-07,2017-05-07,463.92,463.92,272.22,191.7,0.0,paid
1758,139,2017-06-06,2017-06-06,463.92,463.92,256.38,207.54,0.0,paid
1759,139,2017-07-06,2017-07-06,463.92,463.92,283.23,180.69,0.0,on_time
1760,139,2017-08-05,2017-08-05,463.92,463.92,286.97,176.95,0.0,on_time
1761,139,2017-09-04,2017-09-04,463.92,463.92,265.41,198.51,0.0,paid
1762,139,2017-10-04,2017-10-04,463.92,463.92,207.88,256.04,0.0,paid
1763,139,2017-11-03,2017-11-20,463.92,463.92,236.02,227.9,26.32,late
1764,139,2017-12-03,2017-12-03,463.92,463.92,299.75,164.17,0.0,on_time
1765,139,2018-01-02,2018-01-02,463.92,463.92,251.95,211.97,0.0,paid
1766,139,2018-02-01,2018-02-11,463.92,463.92,350.83,113.09,56.31,late
1767,139,2018-03-03,2018-03-03,463.92,463.92,190.42,273.5,0.0,on_time
1768,140,2018-01-22,2018-01-22,168.28,168.28,86.59,81.69,0.0,paid
1769,140,2018-02-21,2018-02-21,168.28,168.28,76.38,91.9,0.0,paid
1770,140,2018-03-23,2018-03-23,168.28,168.28,74.42,93.86,0.0,paid
1771,140,2018-04-22,2018-05-05,168.28,168.28,83.79,84.49,40.7,late
1772,140,2018-05-22,2018-05-22,168.28,168.28,131.59,36.69,0.0,paid
1773,140,2018-06-21,2018-07-09,168.28,168.28,106.19,62.09,17.88,late
1774,140,2018-07-21,2018-07-21,168.28,168.28,104.92,63.36,0.0,on_time
1775,140,2018-08-20,2018-08-20,168.28,168.28,116.44,51.84,0.0,on_time
1776,140,2018-09-19,2018-09-19,168.28,168.28,85.17,83.11,0.0,paid
1777,140,2018-10-19,2018-10-25,168.28,168.28,126.02,42.26,54.84,late
1778,140,2018-11-18,2018-11-18,168.28,168.28,74.12,94.16,0.0,paid
1779,140,2018-12-18,2018-12-18,168.28,168.28,92.99,75.29,0.0,paid
1780,140,2019-01-17,2019-01-17,168.28,168.28,123.35,44.93,0.0,paid
1781,140,2019-02-16,2019-02-16,168.28,168.28,133.41,34.87,0.0,paid
1782,140,2019-03-18,2019-03-18,168.28,168.28,81.68,86.6,0.0,paid
1783,140,2019-04-17,2019-04-17,168.28,168.28,110.58,57.7,0.0,paid
1784,140,2019-05-17,2019-05-17,168.28,168.28,106.55,61.73,0.0,on_time
1785,140,2019-06-16,2019-06-16,168.28,168.28,88.07,80.21,0.0,on_time
1786,140,2019-07-16,2019-07-16,168.28,168.28,120.53,47.75,0.0,paid
1787,140,2019-08-15,,168.28,,,,36.66,missed
1788,140,2019-09-14,2019-09-16,168.28,168.28,79.02,89.26,53.7,late
1789,140,2019-10-14,,168.28,,,,44.45,missed
1790,141,2016-12-10,2016-12-10,1403.06,1403.06,1110.36,292.7,0.0,paid
1791,141,2017-01-09,2017-01-09,1403.06,1403.06,1028.46,374.6,0.0,paid
1792,141,2017-02-08,2017-02-08,1403.06,1403.06,785.79,617.27,0.0,paid
1793,141,2017-03-10,,1403.06,,,,49.97,missed
1794,142,2022-04-08,,169.07,,,,71.32,missed
1795,142,2022-05-08,,169.07,,,,38.99,missed
1796,142,2022-06-07,,169.07,,,,57.65,missed
1797,142,2022-07-07,2022-07-07,169.07,169.07,86.44,82.63,0.0,on_time
1798,142,2022-08-06,2022-08-06,169.07,169.07,97.15,71.92,0.0,on_time
1799,142,2022-09-05,2022-09-05,169.07,169.07,70.19,98.88,0.0,paid
1800,142,2022-10-05,2022-10-05,169.07,169.07,109.0,60.07,0.0,paid
1801,142,2022-11-04,2022-11-14,169.07,169.07,123.91,45.16,69.54,late
1802,142,2022-12-04,2022-12-04,169.07,169.07,132.87,36.2,0.0,paid
1803,143,2024-10-19,2024-10-19,891.39,891.39,490.37,401.02,0.0,paid
1804,143,2024-11-18,2024-11-18,891.39,891.39,541.08,350.31,0.0,on_time
1805,143,2024-12-18,2024-12-18,891.39,891.39,673.66,217.73,0.0,on_time
1806,143,2025-01-17,,891.39,,,,72.39,missed
1807,143,2025-02-16,,891.39,,,,52.95,missed
1808,143,2025-03-18,2025-03-18,891.39,891.39,621.01,270.38,0.0,on_time
1809,143,2025-04-17,2025-05-04,891.39,891.39,455.35,436.04,70.13,late
1810,143,2025-05-17,2025-05-17,891.39,891.39,616.9,274.49,0.0,on_time
1811,143,2025-06-16,2025-06-16,891.39,891.39,449.42,441.97,0.0,on_time
1812,143,2025-07-16,2025-07-16,891.39,891.39,431.13,460.26,0.0,on_time
1813,143,2025-08-15,2025-09-02,891.39,891.39,534.41,356.98,28.9,late
1814,143,2025-09-14,2025-09-14,891.39,891.39,404.98,486.41,0.0,paid
1815,143,2025-10-14,2025-11-03,891.39,891.39,487.28,404.11,70.83,late
1816,143,2025-11-13,2025-11-24,891.39,891.39,499.42,391.97,45.97,late
1817,143,2025-12-13,2025-12-26,891.39,891.39,439.29,452.1,58.95,late
1818,143,2026-01-12,2026-01-17,891.39,891.39,417.27,474.12,57.0,late
1819,143,2026-02-11,2026-02-11,891.39,891.39,706.9,184.49,0.0,on_time
1820,143,2026-03-13,2026-03-31,891.39,891.39,360.34,531.05,66.96,late
1821,143,2026-04-12,2026-04-12,891.39,891.39,695.05,196.34,0.0,paid
1822,143,2026-05-12,2026-05-12,891.39,891.39,383.85,507.54,0.0,on_time
1823,143,2026-06-11,2026-06-23,891.39,891.39,437.66,453.73,40.57,late
1824,143,2026-07-11,2026-07-11,891.39,891.39,380.58,510.81,0.0,paid
1825,143,2026-08-10,2026-08-10,891.39,891.39,679.34,212.05,0.0,on_time
1826,144,2017-09-20,2017-09-20,304.14,304.14,144.92,159.22,0.0,on_time
1827,144,2017-10-20,2017-10-20,304.14,304.14,121.82,182.32,0.0,on_time
1828,144,2017-11-19,2017-12-03,304.14,304.14,127.9,176.24,19.45,late
1829,144,2017-12-19,2017-12-19,304.14,304.14,149.39,154.75,0.0,paid
1830,144,2018-01-18,2018-01-18,304.14,304.14,178.15,125.99,0.0,paid
1831,144,2018-02-17,,304.14,,,,53.91,missed
1832,144,2018-03-19,,304.14,,,,35.19,missed
1833,144,2018-04-18,2018-04-28,304.14,304.14,205.25,98.89,25.32,late
1834,144,2018-05-18,2018-05-18,304.14,304.14,126.79,177.35,0.0,paid
1835,144,2018-06-17,2018-06-17,304.14,304.14,123.73,180.41,0.0,paid
1836,144,2018-07-17,,304.14,,,,42.89,missed
1837,144,2018-08-16,2018-08-16,304.14,304.14,161.56,142.58,0.0,on_time
1838,144,2018-09-15,2018-10-04,304.14,304.14,235.23,68.91,29.35,late
1839,144,2018-10-15,2018-10-15,304.14,304.14,228.42,75.72,0.0,on_time
1840,144,2018-11-14,2018-11-14,304.14,304.14,196.73,107.41,0.0,on_time
1841,144,2018-12-14,,304.14,,,,63.98,missed
1842,144,2019-01-13,2019-01-13,304.14,304.14,193.04,111.1,0.0,paid
1843,144,2019-02-12,,304.14,,,,32.82,missed
1844,145,2023-11-17,2023-11-17,2303.18,2303.18,1646.02,657.16,0.0,paid
1845,145,2023-12-17,2023-12-17,2303.18,2303.18,1701.45,601.73,0.0,paid
1846,145,2024-01-16,2024-01-16,2303.18,2303.18,1350.69,952.49,0.0,paid
1847,145,2024-02-15,2024-02-15,2303.18,2303.18,1141.3,1161.88,0.0,on_time
1848,146,2021-12-05,2021-12-05,321.02,321.02,133.11,187.91,0.0,paid
1849,146,2022-01-04,2022-01-04,321.02,321.02,136.7,184.32,0.0,paid
1850,146,2022-02-03,2022-02-03,321.02,321.02,185.58,135.44,0.0,paid
1851,146,2022-03-05,2022-03-05,321.02,321.02,182.28,138.74,0.0,paid
1852,146,2022-04-04,2022-04-18,321.02,321.02,157.13,163.89,47.22,late
1853,146,2022-05-04,2022-05-21,321.02,321.02,134.52,186.5,68.58,late
1854,146,2022-06-03,2022-06-03,321.02,321.02,131.8,189.22,0.0,paid
1855,146,2022-07-03,2022-07-15,321.02,321.02,203.01,118.01,61.55,late
1856,146,2022-08-02,2022-08-02,321.02,321.02,229.25,91.77,0.0,paid
1857,146,2022-09-01,2022-09-01,321.02,321.02,202.22,118.8,0.0,paid
1858,146,2022-10-01,2022-10-01,321.02,321.02,145.46,175.56,0.0,on_time
1859,147,2020-05-11,2020-05-18,2590.48,2590.48,1101.34,1489.14,49.37,late
1860,147,2020-06-10,2020-06-10,2590.48,2590.48,1789.25,801.23,0.0,paid
1861,147,2020-07-10,2020-07-10,2590.48,2590.48,1263.14,1327.34,0.0,on_time
1862,147,2020-08-09,2020-08-09,2590.48,2590.48,1056.35,1534.13,0.0,on_time
1863,147,2020-09-08,2020-09-08,2590.48,2590.48,1461.66,1128.82,0.0,on_time
1864,147,2020-10-08,2020-10-08,2590.48,2590.48,1719.82,870.66,0.0,paid
1865,147,2020-11-07,,2590.48,,,,29.8,missed
1866,148,2024-12-06,2024-12-06,1071.58,1071.58,451.21,620.37,0.0,paid
1867,148,2025-01-05,2025-01-25,1071.58,1071.58,753.29,318.29,17.66,late
1868,148,2025-02-04,2025-02-04,1071.58,1071.58,594.68,476.9,0.0,paid
1869,148,2025-03-06,2025-03-06,1071.58,1071.58,527.78,543.8,0.0,on_time
1870,148,2025-04-05,2025-04-18,1071.58,1071.58,846.64,224.94,35.52,late
1871,148,2025-05-05,2025-05-05,1071.58,1071.58,805.13,266.45,0.0,on_time
1872,148,2025-06-04,2025-06-04,1071.58,1071.58,761.93,309.65,0.0,paid
1873,148,2025-07-04,2025-07-04,1071.58,1071.58,542.01,529.57,0.0,paid
1874,148,2025-08-03,2025-08-03,1071.58,1071.58,740.08,331.5,0.0,paid
1875,148,2025-09-02,2025-09-02,1071.58,1071.58,802.8,268.78,0.0,on_time
1876,148,2025-10-02,,1071.58,,,,71.13,missed
1877,148,2025-11-01,2025-11-01,1071.58,1071.58,780.28,291.3,0.0,on_time
1878,148,2025-12-01,2025-12-01,1071.58,1071.58,819.87,251.71,0.0,on_time
1879,148,2025-12-31,2025-12-31,1071.58,1071.58,463.5,608.08,0.0,on_time
1880,148,2026-01-30,2026-02-13,1071.58,1071.58,468.23,603.35,43.57,late
1881,148,2026-03-01,2026-03-01,1071.58,1071.58,787.55,284.03,0.0,paid
1882,149,2017-09-30,2017-09-30,460.87,460.87,232.34,228.53,0.0,paid
1883,149,2017-10-30,2017-10-30,460.87,460.87,266.51,194.36,0.0,paid
1884,149,2017-11-29,2017-11-29,460.87,460.87,243.88,216.99,0.0,on_time
1885,149,2017-12-29,,460.87,,,,68.61,missed
1886,149,2018-01-28,2018-02-02,460.87,460.87,185.12,275.75,23.46,late
1887,149,2018-02-27,2018-02-27,460.87,460.87,210.21,250.66,0.0,on_time
1888,149,2018-03-29,2018-03-29,460.87,460.87,193.69,267.18,0.0,paid
1889,149,2018-04-28,2018-05-17,460.87,460.87,343.98,116.89,63.09,late
1890,149,2018-05-28,2018-05-28,460.87,460.87,197.98,262.89,0.0,on_time
1891,149,2018-06-27,2018-06-27,460.87,460.87,328.49,132.38,0.0,on_time
1892,149,2018-07-27,2018-07-27,460.87,460.87,268.13,192.74,0.0,on_time
1893,149,2018-08-26,2018-08-26,460.87,460.87,195.47,265.4,0.0,paid
1894,149,2018-09-25,2018-09-25,460.87,460.87,212.2,248.67,0.0,paid
1895,149,2018-10-25,2018-10-25,460.87,460.87,326.38,134.49,0.0,paid
1896,149,2018-11-24,2018-11-24,460.87,460.87,295.64,165.23,0.0,paid
1897,149,2018-12-24,2018-12-24,460.87,460.87,314.11,146.76,0.0,paid
1898,149,2019-01-23,,460.87,,,,61.16,missed
1899,149,2019-02-22,2019-02-22,460.87,460.87,234.1,226.77,0.0,on_time
1900,149,2019-03-24,2019-03-24,460.87,460.87,322.63,138.24,0.0,paid
1901,149,2019-04-23,2019-04-23,460.87,460.87,322.86,138.01,0.0,paid
1902,149,2019-05-23,2019-05-24,460.87,460.87,187.49,273.38,72.93,late
1903,149,2019-06-22,2019-06-22,460.87,460.87,350.58,110.29,0.0,paid
1904,149,2019-07-22,2019-07-22,460.87,460.87,245.53,215.34,0.0,paid
1905,150,2021-02-27,2021-02-27,743.11,743.11,403.69,339.42,0.0,paid
1906,150,2021-03-29,2021-03-29,743.11,743.11,451.36,291.75,0.0,paid
1907,150,2021-04-28,2021-04-28,743.11,743.11,524.84,218.27,0.0,paid
1908,150,2021-05-28,2021-05-28,743.11,743.11,376.45,366.66,0.0,paid
1909,150,2021-06-27,2021-06-27,743.11,743.11,340.75,402.36,0.0,paid
1910,150,2021-07-27,2021-07-27,743.11,743.11,397.0,346.11,0.0,on_time
1911,150,2021-08-26,,743.11,,,,19.77,missed
1912,150,2021-09-25,,743.11,,,,25.38,missed
1913,150,2021-10-25,2021-10-25,743.11,743.11,418.9,324.21,0.0,on_time
1914,150,2021-11-24,2021-11-24,743.11,743.11,442.27,300.84,0.0,paid
1915,150,2021-12-24,2021-12-24,743.11,743.11,389.66,353.45,0.0,on_time
1916,150,2022-01-23,2022-01-23,743.11,743.11,369.04,374.07,0.0,paid
1917,150,2022-02-22,2022-02-22,743.11,743.11,439.37,303.74,0.0,on_time
1918,150,2022-03-24,,743.11,,,,44.96,missed
1919,150,2022-04-23,2022-05-09,743.11,743.11,578.47,164.64,41.45,late
1920,151,2021-02-09,2021-02-12,483.99,483.99,340.45,143.54,74.51,late
1921,151,2021-03-11,2021-03-11,483.99,483.99,261.86,222.13,0.0,on_time
1922,151,2021-04-10,2021-04-10,483.99,483.99,214.66,269.33,0.0,on_time
1923,151,2021-05-10,2021-05-10,483.99,483.99,232.0,251.99,0.0,on_time
1924,151,2021-06-09,2021-06-09,483.99,483.99,219.63,264.36,0.0,paid
1925,151,2021-07-09,2021-07-09,483.99,483.99,269.04,214.95,0.0,paid
1926,151,2021-08-08,2021-08-08,483.99,483.99,313.53,170.46,0.0,paid
1927,151,2021-09-07,2021-09-07,483.99,483.99,334.53,149.46,0.0,on_time
1928,151,2021-10-07,2021-10-19,483.99,483.99,272.82,211.17,69.42,late
1929,151,2021-11-06,2021-11-06,483.99,483.99,244.43,239.56,0.0,on_time
1930,151,2021-12-06,2021-12-06,483.99,483.99,262.84,221.15,0.0,paid
1931,151,2022-01-05,2022-01-05,483.99,483.99,223.3,260.69,0.0,paid
1932,151,2022-02-04,,483.99,,,,21.2,missed
1933,151,2022-03-06,2022-03-06,483.99,483.99,373.39,110.6,0.0,paid
1934,151,2022-04-05,2022-04-12,483.99,483.99,382.76,101.23,54.56,late
1935,151,2022-05-05,2022-05-05,483.99,483.99,303.78,180.21,0.0,paid
1936,151,2022-06-04,2022-06-17,483.99,483.99,250.29,233.7,20.64,late
1937,151,2022-07-04,2022-07-04,483.99,483.99,232.73,251.26,0.0,on_time
1938,151,2022-08-03,2022-08-03,483.99,483.99,279.59,204.4,0.0,paid
1939,151,2022-09-02,,483.99,,,,17.75,missed
1940,151,2022-10-02,2022-10-04,483.99,483.99,349.86,134.13,69.22,late
1941,152,2021-09-16,2021-10-02,594.13,594.13,346.51,247.62,17.61,late
1942,152,2021-10-16,2021-10-16,594.13,594.13,390.76,203.37,0.0,on_time
1943,152,2021-11-15,2021-11-22,594.13,594.13,423.06,171.07,38.33,late
1944,152,2021-12-15,2021-12-15,594.13,594.13,437.78,156.35,0.0,on_time
1945,152,2022-01-14,2022-01-14,594.13,594.13,348.53,245.6,0.0,paid
1946,152,2022-02-13,2022-02-13,594.13,594.13,354.17,239.96,0.0,paid
1947,152,2022-03-15,2022-03-15,594.13,594.13,435.75,158.38,0.0,on_time
1948,152,2022-04-14,2022-04-14,594.13,594.13,257.42,336.71,0.0,paid
1949,152,2022-05-14,2022-05-14,594.13,594.13,451.85,142.28,0.0,paid
1950,152,2022-06-13,,594.13,,,,15.93,missed
1951,152,2022-07-13,2022-07-13,594.13,594.13,405.36,188.77,0.0,paid
1952,152,2022-08-12,2022-08-19,594.13,594.13,472.38,121.75,52.18,late
1953,152,2022-09-11,2022-09-11,594.13,594.13,412.66,181.47,0.0,on_time
1954,152,2022-10-11,2022-10-11,594.13,594.13,367.7,226.43,0.0,paid
1955,152,2022-11-10,2022-11-10,594.13,594.13,247.62,346.51,0.0,paid
1956,152,2022-12-10,2022-12-10,594.13,594.13,357.6,236.53,0.0,paid
1957,152,2023-01-09,2023-01-09,594.13,594.13,344.38,249.75,0.0,paid
1958,152,2023-02-08,,594.13,,,,16.99,missed
1959,153,2024-10-28,2024-11-07,1155.81,1155.81,531.26,624.55,71.11,late
1960,153,2024-11-27,2024-11-27,1155.81,1155.81,767.21,388.6,0.0,paid
1961,153,2024-12-27,2025-01-13,1155.81,1155.81,844.9,310.91,72.65,late
1962,153,2025-01-26,2025-01-26,1155.81,1155.81,812.37,343.44,0.0,on_time
1963,153,2025-02-25,2025-02-25,1155.81,1155.81,478.07,677.74,0.0,on_time
1964,153,2025-03-27,2025-03-27,1155.81,1155.81,717.57,438.24,0.0,paid
1965,153,2025-04-26,2025-04-26,1155.81,1155.81,803.3,352.51,0.0,on_time
1966,153,2025-05-26,2025-05-26,1155.81,1155.81,658.62,497.19,0.0,paid
1967,153,2025-06-25,2025-06-25,1155.81,1155.81,787.33,368.48,0.0,on_time
1968,153,2025-07-25,2025-08-01,1155.81,1155.81,728.42,427.39,62.29,late
1969,154,2023-05-04,2023-05-04,175.13,175.13,126.83,48.3,0.0,paid
1970,154,2023-06-03,2023-06-13,175.13,175.13,93.69,81.44,53.93,late
1971,154,2023-07-03,2023-07-03,175.13,175.13,107.22,67.91,0.0,paid
1972,154,2023-08-02,2023-08-02,175.13,175.13,107.09,68.04,0.0,paid
1973,155,2020-03-12,2020-03-12,137.71,137.71,93.06,44.65,0.0,paid
1974,155,2020-04-11,2020-04-11,137.71,137.71,70.92,66.79,0.0,paid
1975,155,2020-05-11,2020-05-11,137.71,137.71,66.91,70.8,0.0,paid
1976,155,2020-06-10,,137.71,,,,54.43,missed
1977,155,2020-07-10,2020-07-10,137.71,137.71,98.05,39.66,0.0,paid
1978,155,2020-08-09,2020-08-09,137.71,137.71,63.98,73.73,0.0,on_time
1979,155,2020-09-08,2020-09-08,137.71,137.71,63.68,74.03,0.0,on_time
1980,155,2020-10-08,2020-10-08,137.71,137.71,68.29,69.42,0.0,on_time
1981,155,2020-11-07,2020-11-07,137.71,137.71,109.43,28.28,0.0,on_time
1982,155,2020-12-07,,137.71,,,,67.94,missed
1983,155,2021-01-06,2021-01-06,137.71,137.71,70.2,67.51,0.0,on_time
1984,155,2021-02-05,2021-02-05,137.71,137.71,101.71,36.0,0.0,on_time
1985,155,2021-03-07,2021-03-07,137.71,137.71,98.97,38.74,0.0,on_time
1986,155,2021-04-06,2021-04-06,137.71,137.71,66.6,71.11,0.0,on_time
1987,155,2021-05-06,2021-05-09,137.71,137.71,56.8,80.91,35.44,late
1988,155,2021-06-05,2021-06-05,137.71,137.71,63.0,74.71,0.0,on_time
1989,155,2021-07-05,2021-07-05,137.71,137.71,81.74,55.97,0.0,on_time
1990,155,2021-08-04,,137.71,,,,68.43,missed
1991,156,2024-06-28,2024-06-28,1256.0,1256.0,755.44,500.56,0.0,on_time
1992,156,2024-07-28,2024-07-28,1256.0,1256.0,846.12,409.88,0.0,on_time
1993,156,2024-08-27,2024-09-04,1256.0,1256.0,589.61,666.39,58.67,late
1994,157,2024-10-05,2024-10-05,1518.81,1518.81,1010.27,508.54,0.0,paid
1995,157,2024-11-04,2024-11-14,1518.81,1518.81,998.7,520.11,49.82,late
1996,157,2024-12-04,2024-12-04,1518.81,1518.81,1041.81,477.0,0.0,on_time
1997,157,2025-01-03,2025-01-03,1518.81,1518.81,1163.58,355.23,0.0,on_time
1998,157,2025-02-02,2025-02-02,1518.81,1518.81,1069.91,448.9,0.0,paid
1999,157,2025-03-04,2025-03-04,1518.81,1518.81,1123.17,395.64,0.0,paid
2000,157,2025-04-03,2025-04-03,1518.81,1518.81,704.71,814.1,0.0,on_time
2001,157,2025-05-03,2025-05-03,1518.81,1518.81,708.68,810.13,0.0,paid
2002,157,2025-06-02,2025-06-14,1518.81,1518.81,660.8,858.01,68.7,late
2003,157,2025-07-02,2025-07-02,1518.81,1518.81,1088.61,430.2,0.0,paid
2004,157,2025-08-01,2025-08-11,1518.81,1518.81,1040.71,478.1,63.06,late
2005,158,2019-04-28,2019-04-28,121.61,121.61,89.69,31.92,0.0,on_time
2006,158,2019-05-28,2019-05-28,121.61,121.61,50.74,70.87,0.0,on_time
2007,158,2019-06-27,,121.61,,,,40.99,missed
2008,158,2019-07-27,2019-07-27,121.61,121.61,89.85,31.76,0.0,on_time
2009,158,2019-08-26,2019-08-26,121.61,121.61,69.36,52.25,0.0,paid
2010,158,2019-09-25,2019-09-25,121.61,121.61,55.04,66.57,0.0,on_time
2011,158,2019-10-25,2019-10-25,121.61,121.61,82.98,38.63,0.0,paid
2012,158,2019-11-24,2019-12-02,121.61,121.61,53.16,68.45,63.33,late
2013,158,2019-12-24,2019-12-24,121.61,121.61,67.52,54.09,0.0,paid
2014,158,2020-01-23,2020-01-23,121.61,121.61,70.72,50.89,0.0,on_time
2015,158,2020-02-22,2020-02-22,121.61,121.61,51.32,70.29,0.0,on_time
2016,158,2020-03-23,2020-04-01,121.61,121.61,88.47,33.14,36.98,late
2017,158,2020-04-22,2020-04-22,121.61,121.61,72.25,49.36,0.0,on_time
2018,158,2020-05-22,2020-06-04,121.61,121.61,54.37,67.24,17.25,late
2019,158,2020-06-21,2020-06-21,121.61,121.61,67.81,53.8,0.0,paid
2020,158,2020-07-21,2020-07-21,121.61,121.61,69.9,51.71,0.0,paid
2021,158,2020-08-20,2020-08-20,121.61,121.61,76.37,45.24,0.0,paid
2022,158,2020-09-19,2020-10-02,121.61,121.61,83.01,38.6,62.61,late
2023,158,2020-10-19,2020-10-31,121.61,121.61,93.03,28.58,74.46,late
2024,158,2020-11-18,2020-11-18,121.61,121.61,95.05,26.56,0.0,on_time
2025,159,2021-08-19,2021-09-02,465.42,465.42,355.44,109.98,55.64,late
2026,159,2021-09-18,2021-09-30,465.42,465.42,274.3,191.12,22.48,late
2027,159,2021-10-18,,465.42,,,,44.14,missed
