transaction_id,account_id,txn_type_id,amount,currency_code,txn_datetime,description,related_transaction_id
2092,453,5,-4100.18,USD,2025-11-10T21:56:21,Monthly fee,
2093,162,2,-3865.43,USD,2025-10-27T10:35:36,ATM withdrawal,
2094,450,2,-1743.56,USD,2024-02-23T14:45:04,ATM withdrawal,
2095,231,2,-669.3,USD,2025-10-28T07:28:52,ATM withdrawal,
2096,17,1,4420.17,USD,2022-08-03T07:19:59,Deposit,
2097,401,5,-1461.55,USD,2023-04-11T19:00:44,Monthly fee,
2098,86,5,-3381.35,USD,2023-04-10T07:36:57,Monthly fee,
2099,344,2,-4197.47,USD,2023-01-23T22:08:52,ATM withdrawal,
2100,434,5,-200.49,USD,2025-06-10T00:07:11,Monthly fee,
2101,541,1,2528.94,USD,2025-08-28T17:39:14,Deposit,
2102,397,5,-1670.86,USD,2022-05-08T07:55:54,Monthly fee,
2103,54,1,1940.32,USD,2025-03-24T18:04:41,Deposit,
2104,208,5,-2044.7,USD,2022-03-22T12:40:51,Monthly fee,
2105,29,6,1737.18,USD,2022-05-13T04:07:43,Interest credit,
2106,505,5,-2362.35,USD,2024-04-25T15:11:13,Monthly fee,
2107,312,1,4907.66,USD,2025-01-09T17:58:45,Deposit,
2108,451,6,749.93,USD,2023-11-25T20:12:35,Interest credit,
2109,428,6,2749.2,USD,2025-11-13T15:45:03,Interest credit,
2110,456,2,-4126.72,USD,2023-09-06T20:08:06,ATM withdrawal,
2111,17,2,-547.73,USD,2025-05-24T16:08:56,ATM withdrawal,
2112,205,6,2884.49,USD,2025-04-28T23:23:15,Interest credit,
2113,309,2,-3400.97,USD,2022-03-01T10:26:25,ATM withdrawal,
2114,515,1,4811.54,USD,2023-04-05T11:51:52,Deposit,
2115,176,6,2255.02,USD,2024-03-06T11:56:11,Interest credit,
2116,8,5,-1218.0,USD,2022-03-20T06:25:07,Monthly fee,
2117,10,1,4461.79,USD,2025-07-07T13:40:59,Deposit,
2118,21,5,-549.5,USD,2022-02-17T03:57:36,Monthly fee,
2119,350,1,237.16,USD,2025-02-16T23:30:10,Deposit,
2120,405,5,-4360.37,USD,2022-10-21T14:06:26,Monthly fee,
2121,467,5,-4002.68,USD,2022-01-20T11:36:15,Monthly fee,
2122,342,5,-396.13,USD,2024-10-15T23:10:15,Monthly fee,
2123,508,5,-929.38,USD,2024-08-06T09:09:41,Monthly fee,
2124,334,1,3123.35,USD,2025-04-05T22:20:39,Deposit,
2125,504,5,-2145.79,USD,2023-10-30T02:36:34,Monthly fee,
2126,304,6,3407.94,USD,2024-02-06T12:13:58,Interest credit,
2127,113,6,152.8,USD,2023-02-22T05:41:35,Interest credit,
2128,524,5,-3356.75,USD,2025-03-18T15:35:53,Monthly fee,
2129,311,1,3471.42,USD,2024-10-08T04:27:48,Deposit,
2130,232,5,-672.14,USD,2025-02-02T04:56:58,Monthly fee,
2131,515,1,3396.8,USD,2024-12-20T05:55:13,Deposit,
2132,100,5,-966.95,USD,2025-09-18T22:02:42,Monthly fee,
2133,156,5,-749.29,USD,2022-01-24T20:08:49,Monthly fee,
2134,530,1,1452.96,USD,2025-10-04T13:36:44,Deposit,
2135,47,6,2719.08,USD,2023-10-10T07:16:24,Interest credit,
2136,508,1,2934.81,USD,2024-06-27T21:32:47,Deposit,
2137,338,1,3772.91,USD,2022-05-25T12:04:15,Deposit,
2138,121,2,-4697.79,USD,2024-07-29T16:34:42,ATM withdrawal,
2139,548,1,2175.55,USD,2023-01-12T12:27:59,Deposit,
2140,413,6,1346.35,USD,2022-10-14T05:56:15,Interest credit,
2141,234,5,-1526.12,USD,2023-10-01T12:04:05,Monthly fee,
2142,472,5,-1512.94,USD,2024-01-24T23:29:52,Monthly fee,
2143,69,1,2208.25,USD,2022-01-22T09:39:16,Deposit,
2144,317,1,1820.2,USD,2023-01-30T12:07:16,Deposit,
2145,343,1,3438.54,USD,2025-08-07T17:56:48,Deposit,
2146,224,1,4572.63,USD,2023-04-15T04:06:53,Deposit,
2147,540,1,3499.96,USD,2024-08-27T01:19:52,Deposit,
2148,107,5,-1968.91,USD,2022-08-11T00:03:59,Monthly fee,
2149,499,2,-2162.04,USD,2024-08-13T12:32:43,ATM withdrawal,
2150,361,1,2107.52,USD,2023-08-20T23:56:58,Deposit,
2151,59,6,1443.27,USD,2022-04-16T10:35:48,Interest credit,
2152,295,5,-1738.55,USD,2022-10-03T16:56:10,Monthly fee,
2153,494,2,-3112.2,USD,2022-11-24T17:39:34,ATM withdrawal,
2154,78,1,4224.11,USD,2024-06-04T09:51:55,Deposit,
2155,488,2,-3355.32,USD,2024-12-10T23:15:50,ATM withdrawal,
2156,159,5,-3982.51,USD,2023-10-21T15:19:44,Monthly fee,
2157,375,1,3767.27,USD,2023-03-25T06:58:31,Deposit,
2158,361,2,-1121.83,USD,2024-01-22T17:11:49,ATM withdrawal,
2159,213,1,2513.07,USD,2022-08-17T12:37:16,Deposit,
2160,393,6,3831.41,USD,2024-06-04T17:56:49,Interest credit,
2161,140,2,-1553.17,USD,2024-07-23T13:33:02,ATM withdrawal,
2162,484,2,-1652.26,USD,2025-09-18T18:28:22,ATM withdrawal,
2163,75,2,-469.4,USD,2023-07-25T13:12:27,ATM withdrawal,
2164,511,6,4776.57,USD,2022-08-01T06:43:27,Interest credit,
2165,13,6,742.0,USD,2023-08-07T22:37:17,Interest credit,
2166,273,6,3139.71,USD,2023-01-11T15:08:19,Interest credit,
2167,364,5,-3336.23,USD,2024-03-09T19:37:37,Monthly fee,
2168,548,6,1566.16,USD,2022-08-03T19:18:33,Interest credit,
2169,256,2,-3589.28,USD,2024-03-25T06:39:36,ATM withdrawal,
2170,442,1,4913.76,USD,2023-10-01T08:31:07,Deposit,
2171,374,6,2481.08,USD,2022-06-04T18:16:59,Interest credit,
2172,280,5,-3115.53,USD,2025-11-27T19:25:05,Monthly fee,
2173,270,1,4384.45,USD,2024-07-19T14:52:19,Deposit,
2174,87,5,-520.04,USD,2022-10-19T12:16:52,Monthly fee,
2175,30,5,-4248.57,USD,2023-05-21T11:08:38,Monthly fee,
2176,227,2,-678.75,USD,2024-08-05T12:37:44,ATM withdrawal,
2177,498,2,-3480.32,USD,2022-05-01T10:50:29,ATM withdrawal,
2178,185,1,2552.91,USD,2023-07-26T10:52:56,Deposit,
2179,227,2,-3288.7,USD,2022-07-08T12:39:04,ATM withdrawal,
2180,480,5,-2865.75,USD,2023-03-31T20:45:39,Monthly fee,
2181,285,5,-3214.92,USD,2022-12-07T14:45:37,Monthly fee,
2182,103,1,1774.48,USD,2023-06-25T15:03:03,Deposit,
2183,426,6,4811.03,USD,2022-01-10T20:08:51,Interest credit,
2184,428,2,-129.36,USD,2023-12-09T23:26:41,ATM withdrawal,
2185,253,2,-4599.49,USD,2023-06-15T01:49:37,ATM withdrawal,
2186,464,6,737.4,USD,2025-01-18T05:28:05,Interest credit,
2187,164,2,-4628.31,USD,2024-04-20T07:07:01,ATM withdrawal,
2188,416,6,4539.48,USD,2024-02-05T09:02:28,Interest credit,
2189,505,5,-2697.26,USD,2024-12-21T23:48:54,Monthly fee,
2190,76,6,4320.46,USD,2022-11-07T00:17:13,Interest credit,
2191,168,1,679.35,USD,2024-08-03T15:13:07,Deposit,
2192,467,6,1483.69,USD,2022-12-11T21:30:34,Interest credit,
2193,272,2,-2393.56,USD,2025-10-26T17:30:10,ATM withdrawal,
2194,277,2,-2308.86,USD,2024-10-23T02:17:01,ATM withdrawal,
2195,392,5,-4164.01,USD,2023-11-10T17:00:52,Monthly fee,
2196,379,2,-541.89,USD,2023-09-02T14:03:23,ATM withdrawal,
2197,270,6,1695.2,USD,2025-12-08T08:02:30,Interest credit,
2198,222,2,-2690.22,USD,2023-08-30T11:24:52,ATM withdrawal,
2199,524,2,-722.12,USD,2024-12-10T02:40:58,ATM withdrawal,
2200,492,1,4186.35,USD,2022-03-14T17:11:09,Deposit,
2201,123,5,-285.29,USD,2023-02-20T08:36:44,Monthly fee,
2202,492,6,1796.64,USD,2025-07-30T20:39:50,Interest credit,
2203,254,2,-1923.05,USD,2025-01-16T07:22:32,ATM withdrawal,
2204,289,5,-1373.15,USD,2022-03-08T21:34:26,Monthly fee,
2205,500,1,1051.38,USD,2025-10-15T04:48:14,Deposit,
2206,108,1,3062.5,USD,2024-10-20T22:25:42,Deposit,
2207,288,6,1580.5,USD,2024-12-03T23:54:15,Interest credit,
2208,250,5,-1892.22,USD,2023-05-20T16:33:42,Monthly fee,
2209,171,2,-908.92,USD,2022-01-19T12:59:43,ATM withdrawal,
2210,484,6,2282.92,USD,2023-04-29T01:34:52,Interest credit,
2211,320,2,-2897.24,USD,2024-11-01T10:58:03,ATM withdrawal,
2212,462,6,199.75,USD,2022-10-14T06:27:34,Interest credit,
2213,92,1,3602.05,USD,2023-06-15T13:50:14,Deposit,
2214,397,2,-711.6,USD,2022-02-09T02:56:59,ATM withdrawal,
2215,353,5,-1881.27,USD,2022-09-25T02:16:46,Monthly fee,
2216,94,2,-3201.12,USD,2025-01-03T20:40:26,ATM withdrawal,
2217,458,2,-524.0,USD,2025-04-23T08:46:07,ATM withdrawal,
2218,263,2,-3224.62,USD,2025-10-11T10:43:06,ATM withdrawal,
2219,121,5,-3499.08,USD,2024-10-29T01:53:11,Monthly fee,
2220,7,2,-3248.78,USD,2022-07-08T10:40:49,ATM withdrawal,
2221,171,1,3337.61,USD,2025-08-12T17:00:36,Deposit,
2222,421,1,784.92,USD,2025-06-06T04:03:07,Deposit,
2223,305,2,-1626.12,USD,2025-05-02T15:50:14,ATM withdrawal,
2224,13,1,2052.13,USD,2024-08-22T04:30:56,Deposit,
2225,194,1,521.51,USD,2025-11-29T10:35:19,Deposit,
2226,371,6,975.38,USD,2025-10-30T08:53:22,Interest credit,
2227,296,1,3690.69,USD,2023-04-09T13:00:25,Deposit,
2228,336,6,2535.42,USD,2023-10-20T08:40:00,Interest credit,
2229,534,5,-3423.03,USD,2022-07-17T14:45:30,Monthly fee,
2230,187,6,654.95,USD,2022-11-02T18:11:14,Interest credit,
2231,290,6,2405.81,USD,2025-01-09T09:17:26,Interest credit,
2232,77,6,952.17,USD,2024-07-15T09:15:01,Interest credit,
2233,455,6,3631.53,USD,2025-07-14T21:45:24,Interest credit,
2234,457,5,-3154.47,USD,2022-01-27T03:40:33,Monthly fee,
2235,308,6,3997.25,USD,2025-08-18T13:58:24,Interest credit,
2236,375,2,-1725.3,USD,2024-02-09T00:28:05,ATM withdrawal,
2237,150,5,-4513.92,USD,2022-04-20T17:16:42,Monthly fee,
2238,487,6,1796.54,USD,2022-11-13T00:49:43,Interest credit,
2239,356,6,874.79,USD,2025-11-06T09:48:29,Interest credit,
2240,128,1,941.58,USD,2025-07-29T16:33:52,Deposit,
2241,73,5,-3160.65,USD,2023-05-06T14:06:03,Monthly fee,
2242,294,5,-3215.96,USD,2023-01-19T12:03:37,Monthly fee,
2243,412,1,4377.05,USD,2022-02-23T23:29:20,Deposit,
2244,57,6,3460.33,USD,2025-03-29T14:21:49,Interest credit,
2245,149,2,-4066.61,USD,2024-07-22T16:00:26,ATM withdrawal,
2246,420,6,2222.23,USD,2023-09-16T16:04:32,Interest credit,
2247,205,1,3536.18,USD,2022-05-18T12:12:44,Deposit,
2248,442,5,-631.39,USD,2024-05-19T07:59:13,Monthly fee,
2249,448,1,2737.84,USD,2025-04-15T03:15:20,Deposit,
2250,349,6,1822.32,USD,2022-11-29T14:09:35,Interest credit,
2251,505,1,3287.72,USD,2024-10-29T08:43:07,Deposit,
2252,312,6,1903.3,USD,2025-10-13T07:32:02,Interest credit,
2253,162,6,4068.42,USD,2024-09-27T01:50:54,Interest credit,
2254,297,6,353.06,USD,2024-05-22T14:43:30,Interest credit,
2255,90,6,4405.7,USD,2023-07-25T02:33:07,Interest credit,
2256,270,6,264.49,USD,2025-09-17T21:36:37,Interest credit,
2257,90,2,-2932.18,USD,2023-04-01T13:57:12,ATM withdrawal,
2258,149,2,-2595.89,USD,2025-09-16T05:38:28,ATM withdrawal,
2259,523,1,3924.47,USD,2022-05-30T06:48:19,Deposit,
2260,498,2,-3738.86,USD,2022-03-28T18:27:31,ATM withdrawal,
2261,251,6,1939.7,USD,2023-12-08T02:39:27,Interest credit,
2262,384,2,-2220.85,USD,2024-03-05T14:01:15,ATM withdrawal,
2263,178,6,1511.97,USD,2025-05-04T02:19:14,Interest credit,
2264,243,6,3372.17,USD,2022-01-02T10:56:14,Interest credit,
2265,15,2,-1067.17,USD,2024-02-09T01:57:06,ATM withdrawal,
2266,301,6,4914.79,USD,2024-09-30T03:22:04,Interest credit,
2267,85,2,-4387.74,USD,2022-04-18T07:10:47,ATM withdrawal,
2268,174,5,-3611.54,USD,2025-06-07T02:15:24,Monthly fee,
2269,40,5,-4438.82,USD,2024-07-08T08:22:23,Monthly fee,
2270,460,6,2184.3,USD,2023-05-22T18:55:19,Interest credit,
2271,19,1,2857.33,USD,2022-09-24T15:21:32,Deposit,
2272,281,2,-2446.1,USD,2024-01-26T18:19:57,ATM withdrawal,
2273,463,2,-4248.66,USD,2024-08-08T21:56:51,ATM withdrawal,
2274,54,1,4822.32,USD,2022-11-05T08:41:24,Deposit,
2275,475,5,-3063.28,USD,2024-09-18T19:40:24,Monthly fee,
2276,211,2,-2375.27,USD,2025-11-12T02:38:12,ATM withdrawal,
2277,327,1,4337.04,USD,2022-03-04T17:29:58,Deposit,
2278,114,6,1569.98,USD,2024-12-17T03:29:03,Interest credit,
2279,209,6,1980.19,USD,2023-03-21T10:10:18,Interest credit,
2280,157,1,2142.91,USD,2023-07-18T10:15:51,Deposit,
2281,266,5,-1719.66,USD,2022-11-29T20:40:51,Monthly fee,
2282,476,2,-1395.23,USD,2025-08-02T14:22:48,ATM withdrawal,
2283,208,6,3151.91,USD,2025-04-08T22:47:08,Interest credit,
2284,35,1,1415.34,USD,2024-11-26T04:57:39,Deposit,
2285,172,2,-4825.23,USD,2025-06-04T05:23:43,ATM withdrawal,
2286,391,6,4856.78,USD,2023-10-21T00:24:26,Interest credit,
2287,27,1,4277.44,USD,2022-06-25T12:22:21,Deposit,
2288,539,6,1772.48,USD,2022-06-17T11:58:01,Interest credit,
2289,244,5,-1824.15,USD,2025-02-05T03:51:54,Monthly fee,
2290,58,1,2082.92,USD,2025-09-02T00:22:27,Deposit,
2291,496,6,3293.87,USD,2023-01-16T20:06:12,Interest credit,
2292,447,1,205.55,USD,2023-07-14T23:46:54,Deposit,
2293,219,1,4585.86,USD,2024-05-20T07:46:38,Deposit,
2294,240,6,2650.43,USD,2023-05-15T13:37:44,Interest credit,
2295,117,1,3018.51,USD,2025-06-24T23:57:31,Deposit,
2296,540,6,848.59,USD,2022-05-13T18:06:51,Interest credit,
2297,393,2,-3350.79,USD,2025-11-10T21:48:39,ATM withdrawal,
2298,113,6,1655.71,USD,2024-05-08T17:02:01,Interest credit,
2299,277,6,924.49,USD,2023-10-31T06:21:30,Interest credit,
2300,33,1,3066.16,USD,2023-11-08T16:28:56,Deposit,
2301,83,6,4530.92,USD,2023-01-17T00:03:42,Interest credit,
2302,360,5,-4705.53,USD,2024-01-18T00:41:56,Monthly fee,
2303,112,6,4713.84,USD,2025-03-31T00:58:03,Interest credit,
2304,333,2,-2949.07,USD,2023-06-24T04:14:08,ATM withdrawal,
2305,364,5,-3320.94,USD,2023-02-18T20:12:16,Monthly fee,
2306,176,2,-874.77,USD,2022-06-21T05:43:19,ATM withdrawal,
2307,204,1,709.55,USD,2024-11-21T21:40:58,Deposit,
2308,208,2,-3463.45,USD,2023-03-23T12:40:04,ATM withdrawal,
2309,245,2,-702.59,USD,2024-10-03T13:46:37,ATM withdrawal,
2310,16,5,-4111.89,USD,2025-10-11T22:30:41,Monthly fee,
2311,270,5,-2485.0,USD,2025-09-02T07:00:38,Monthly fee,
2312,526,1,609.46,USD,2022-03-04T23:28:58,Deposit,
2313,14,6,2098.94,USD,2024-02-19T15:33:19,Interest credit,
2314,348,2,-4935.94,USD,2023-02-10T09:40:41,ATM withdrawal,
2315,196,2,-1756.48,USD,2024-07-31T16:19:14,ATM withdrawal,
2316,467,1,3906.3,USD,2025-10-22T02:32:48,Deposit,
2317,47,2,-992.96,USD,2024-03-27T02:13:25,ATM withdrawal,
2318,218,6,3529.03,USD,2023-10-31T00:26:01,Interest credit,
2319,321,1,1107.36,USD,2024-02-06T03:57:50,Deposit,
2320,116,6,1185.38,USD,2025-09-14T15:35:48,Interest credit,
2321,295,5,-3403.78,USD,2024-07-12T20:15:26,Monthly fee,
2322,173,5,-4439.24,USD,2023-05-09T00:15:17,Monthly fee,
2323,129,6,3922.95,USD,2022-01-08T05:28:53,Interest credit,
2324,242,2,-4624.22,USD,2024-04-02T19:38:08,ATM withdrawal,
2325,462,2,-3184.94,USD,2024-08-08T00:08:11,ATM withdrawal,
2326,310,1,86.2,USD,2024-09-28T10:05:54,Deposit,
2327,72,1,3895.75,USD,2025-03-10T07:38:40,Deposit,
2328,271,1,2875.95,USD,2025-03-24T13:22:26,Deposit,
2329,480,5,-3160.03,USD,2023-07-17T23:22:38,Monthly fee,
2330,537,1,3794.39,USD,2024-06-23T02:13:56,Deposit,
2331,39,2,-808.89,USD,2025-04-29T04:50:35,ATM withdrawal,
2332,299,5,-872.66,USD,2022-12-08T03:13:34,Monthly fee,
2333,300,2,-1091.75,USD,2022-07-11T07:56:53,ATM withdrawal,
2334,236,1,4420.69,USD,2025-08-17T01:18:46,Deposit,
2335,170,5,-1880.03,USD,2023-01-24T00:48:08,Monthly fee,
2336,204,1,2908.79,USD,2024-10-28T15:41:11,Deposit,
2337,28,2,-124.45,USD,2024-07-16T11:09:03,ATM withdrawal,
2338,21,2,-1631.3,USD,2024-03-15T19:13:05,ATM withdrawal,
2339,524,6,40.25,USD,2025-12-17T05:14:52,Interest credit,
2340,120,5,-1212.73,USD,2024-09-09T09:19:14,Monthly fee,
2341,506,2,-39.94,USD,2023-04-12T11:39:26,ATM withdrawal,
2342,136,6,2071.15,USD,2022-01-30T01:47:37,Interest credit,
2343,502,6,3823.34,USD,2025-07-23T05:20:08,Interest credit,
2344,469,2,-3038.06,USD,2024-03-01T15:49:16,ATM withdrawal,
2345,91,2,-4743.51,USD,2022-07-13T08:09:55,ATM withdrawal,
2346,9,2,-4860.38,USD,2024-01-13T12:39:19,ATM withdrawal,
2347,65,5,-1244.82,USD,2023-09-01T00:06:15,Monthly fee,
2348,541,6,3495.84,USD,2023-09-25T05:39:23,Interest credit,
2349,247,2,-3604.43,USD,2024-08-04T03:32:59,ATM withdrawal,
2350,262,2,-2680.76,USD,2023-08-01T00:50:34,ATM withdrawal,
2351,546,5,-2060.89,USD,2023-03-31T16:00:11,Monthly fee,
2352,344,2,-349.72,USD,2022-04-15T01:52:18,ATM withdrawal,
2353,93,6,1338.41,USD,2025-02-09T22:23:45,Interest credit,
2354,96,5,-1763.01,USD,2024-04-10T08:34:58,Monthly fee,
2355,489,1,945.53,USD,2022-10-05T03:33:29,Deposit,
2356,16,2,-3069.7,USD,2022-03-25T23:42:35,ATM withdrawal,
2357,530,5,-827.47,USD,2023-04-20T21:54:23,Monthly fee,
2358,272,1,680.32,USD,2022-05-22T13:36:34,Deposit,
2359,47,6,2761.22,USD,2023-04-11T10:40:24,Interest credit,
2360,209,6,4303.46,USD,2022-10-20T08:43:18,Interest credit,
2361,444,2,-4781.96,USD,2023-11-15T11:26:07,ATM withdrawal,
2362,374,6,3285.73,USD,2022-09-20T07:21:42,Interest credit,
2363,353,1,4879.73,USD,2022-09-28T14:17:44,Deposit,
2364,304,6,4641.17,USD,2025-10-28T05:29:02,Interest credit,
2365,362,5,-4621.53,USD,2023-07-24T12:06:28,Monthly fee,
2366,230,5,-1136.57,USD,2022-04-25T13:45:32,Monthly fee,
2367,294,5,-2494.75,USD,2025-10-26T00:27:46,Monthly fee,
2368,502,5,-28.7,USD,2022-05-10T21:10:24,Monthly fee,
2369,31,2,-3180.63,USD,2024-07-21T20:03:01,ATM withdrawal,
2370,459,1,542.56,USD,2024-05-28T09:32:03,Deposit,
2371,149,2,-728.95,USD,2024-01-01T21:48:32,ATM withdrawal,
2372,407,1,314.49,USD,2025-01-15T17:59:54,Deposit,
2373,102,5,-2627.84,USD,2025-01-13T20:38:19,Monthly fee,
2374,397,5,-1314.42,USD,2025-12-03T02:11:17,Monthly fee,
2375,179,2,-2994.74,USD,2022-05-02T13:49:39,ATM withdrawal,
2376,85,2,-3933.92,USD,2023-01-07T23:07:30,ATM withdrawal,
2377,163,5,-4116.84,USD,2025-11-09T02:35:26,Monthly fee,
2378,441,6,2588.09,USD,2022-10-21T06:51:57,Interest credit,
2379,417,6,1618.95,USD,2024-07-19T13:45:23,Interest credit,
2380,298,6,1124.63,USD,2025-02-14T15:52:41,Interest credit,
2381,543,5,-1673.82,USD,2024-06-29T03:57:52,Monthly fee,
2382,83,6,3478.03,USD,2023-08-02T22:33:57,Interest credit,
2383,117,6,95.32,USD,2024-06-06T06:13:30,Interest credit,
2384,467,5,-4753.78,USD,2022-11-09T22:26:49,Monthly fee,
2385,454,2,-824.63,USD,2024-02-29T23:33:07,ATM withdrawal,
2386,240,6,332.81,USD,2025-09-08T23:39:14,Interest credit,
2387,409,5,-241.7,USD,2025-11-18T12:08:02,Monthly fee,
2388,181,2,-4747.4,USD,2025-12-30T00:30:19,ATM withdrawal,
2389,330,6,912.16,USD,2023-07-25T02:41:15,Interest credit,
2390,147,5,-1721.05,USD,2022-08-11T23:08:15,Monthly fee,
2391,75,5,-3303.5,USD,2022-06-21T08:10:05,Monthly fee,
2392,360,2,-1716.56,USD,2023-06-07T10:47:49,ATM withdrawal,
2393,121,5,-1099.46,USD,2023-03-23T17:59:09,Monthly fee,
2394,354,1,287.73,USD,2024-02-22T21:38:57,Deposit,
2395,130,1,1746.5,USD,2022-05-03T06:16:44,Deposit,
2396,77,5,-2963.03,USD,2025-06-25T21:48:08,Monthly fee,
2397,193,5,-2901.4,USD,2022-11-08T16:15:22,Monthly fee,
2398,139,6,308.22,USD,2022-01-23T14:30:41,Interest credit,
2399,77,5,-3004.08,USD,2024-09-07T12:18:09,Monthly fee,
2400,238,6,4989.74,USD,2022-08-07T15:56:53,Interest credit,
2401,48,2,-3905.14,USD,2022-09-27T09:11:11,ATM withdrawal,
2402,233,5,-352.3,USD,2024-07-30T20:29:37,Monthly fee,
2403,156,1,4792.52,USD,2022-08-04T14:03:02,Deposit,
2404,374,2,-1442.69,USD,2025-06-27T12:00:39,ATM withdrawal,
2405,25,1,800.61,USD,2024-08-24T03:30:10,Deposit,
2406,39,5,-4534.79,USD,2022-11-17T14:49:02,Monthly fee,
2407,278,2,-4961.72,USD,2023-12-21T05:07:05,ATM withdrawal,
2408,502,1,2363.74,USD,2024-12-06T13:46:11,Deposit,
2409,354,6,3477.1,USD,2022-07-05T11:26:15,Interest credit,
2410,433,6,1367.04,USD,2025-10-02T12:40:42,Interest credit,
2411,347,1,1425.56,USD,2023-10-26T12:36:24,Deposit,
2412,6,6,4653.29,USD,2022-11-24T16:22:14,Interest credit,
2413,396,6,4101.45,USD,2025-05-23T05:35:40,Interest credit,
2414,69,6,4822.64,USD,2022-05-31T22:12:58,Interest credit,
2415,421,2,-1756.95,USD,2023-08-15T06:07:14,ATM withdrawal,
2416,250,1,465.4,USD,2022-10-17T21:59:31,Deposit,
2417,54,6,3605.05,USD,2023-08-09T10:19:30,Interest credit,
2418,542,2,-4485.6,USD,2025-03-15T23:41:36,ATM withdrawal,
2419,21,5,-4243.28,USD,2024-08-28T19:45:05,Monthly fee,
2420,19,2,-204.61,USD,2023-03-06T07:53:30,ATM withdrawal,
2421,119,6,359.55,USD,2024-11-17T10:45:00,Interest credit,
2422,165,6,1996.77,USD,2022-04-18T13:16:18,Interest credit,
2423,7,2,-3799.45,USD,2025-12-08T10:30:28,ATM withdrawal,
2424,436,1,1458.5,USD,2022-01-26T12:37:47,Deposit,
2425,158,6,115.73,USD,2023-12-06T09:09:35,Interest credit,
2426,425,2,-1741.5,USD,2024-09-27T08:02:52,ATM withdrawal,
2427,516,5,-538.84,USD,2023-09-22T08:19:18,Monthly fee,
2428,77,2,-4922.93,USD,2024-12-15T17:53:08,ATM withdrawal,
2429,324,2,-3595.21,USD,2025-09-15T11:21:09,ATM withdrawal,
2430,402,2,-2301.81,USD,2023-05-18T17:49:03,ATM withdrawal,
2431,393,1,2479.04,USD,2025-06-19T19:32:36,Deposit,
2432,46,5,-4256.69,USD,2023-03-04T17:44:05,Monthly fee,
2433,55,1,1986.25,USD,2022-08-09T00:20:38,Deposit,
2434,361,1,2310.51,USD,2024-04-05T03:16:00,Deposit,
2435,270,6,2532.7,USD,2022-08-20T21:27:38,Interest credit,
2436,61,6,4698.67,USD,2023-05-10T07:35:09,Interest credit,
2437,110,1,3002.92,USD,2022-04-20T01:39:06,Deposit,
2438,120,5,-3016.6,USD,2024-12-12T19:08:07,Monthly fee,
2439,392,5,-4402.39,USD,2025-03-21T16:53:38,Monthly fee,
2440,287,6,3112.29,USD,2025-06-11T16:53:41,Interest credit,
2441,226,6,4585.2,USD,2023-06-11T12:38:00,Interest credit,
2442,432,1,74.81,USD,2024-05-25T01:14:57,Deposit,
2443,240,2,-4598.95,USD,2022-10-30T21:54:13,ATM withdrawal,
2444,170,2,-1202.27,USD,2023-03-10T14:20:20,ATM withdrawal,
2445,509,2,-2328.1,USD,2022-03-18T10:39:08,ATM withdrawal,
2446,325,1,3255.16,USD,2025-01-18T20:53:34,Deposit,
2447,455,2,-236.28,USD,2025-06-17T12:23:55,ATM withdrawal,
2448,452,6,2033.82,USD,2024-08-10T17:58:50,Interest credit,
2449,517,6,618.51,USD,2022-01-21T16:40:16,Interest credit,
2450,515,2,-3016.81,USD,2022-09-26T00:58:02,ATM withdrawal,
2451,402,6,1067.56,USD,2025-06-18T10:27:32,Interest credit,
2452,385,5,-2199.46,USD,2024-10-23T18:48:49,Monthly fee,
2453,249,6,2329.39,USD,2025-08-01T00:27:47,Interest credit,
2454,68,6,4590.21,USD,2022-01-17T00:13:33,Interest credit,
2455,79,5,-3242.31,USD,2023-06-12T06:56:35,Monthly fee,
2456,3,1,1770.94,USD,2023-02-23T02:22:58,Deposit,
2457,7,1,3761.76,USD,2025-11-21T17:13:23,Deposit,
2458,195,5,-3439.09,USD,2023-10-20T20:57:35,Monthly fee,
2459,301,2,-1655.45,USD,2024-03-25T02:17:58,ATM withdrawal,
2460,65,6,4732.7,USD,2023-09-10T06:56:55,Interest credit,
2461,463,6,145.81,USD,2024-12-04T23:12:11,Interest credit,
2462,368,6,3398.0,USD,2024-11-13T03:44:24,Interest credit,
2463,364,2,-3225.24,USD,2024-01-20T04:16:43,ATM withdrawal,
2464,417,2,-3784.87,USD,2024-05-25T01:16:48,ATM withdrawal,
2465,189,5,-2865.79,USD,2025-04-06T00:16:47,Monthly fee,
2466,8,1,3073.83,USD,2023-05-11T18:50:20,Deposit,
2467,522,1,3535.73,USD,2024-11-08T23:18:15,Deposit,
2468,191,5,-4078.62,USD,2023-09-22T11:31:45,Monthly fee,
2469,319,2,-1563.33,USD,2023-01-10T10:37:22,ATM withdrawal,
2470,78,2,-4704.06,USD,2025-02-14T12:48:37,ATM withdrawal,
2471,342,2,-2923.44,USD,2025-12-27T07:55:47,ATM withdrawal,
2472,514,2,-519.63,USD,2022-04-11T13:09:34,ATM withdrawal,
2473,391,5,-682.41,USD,2025-10-31T01:02:45,Monthly fee,
2474,469,2,-1684.25,USD,2022-03-08T02:12:11,ATM withdrawal,
2475,361,6,118.75,USD,2023-09-16T09:51:54,Interest credit,
2476,87,5,-2551.26,USD,2022-11-01T08:48:13,Monthly fee,
2477,19,2,-4403.32,USD,2025-06-12T10:32:33,ATM withdrawal,
